date,gross,net,vt,turnover,scale
2018-05-25,-0.0008451372361612826,-0.0008451372361612826,-0.0009611168355830654,0.0,1.1372316760631402
2018-05-29,-0.01480696327489044,-0.01480696327489044,-0.01708990142714566,0.0,1.1541800374507996
2018-05-30,0.011194271602812993,0.011194271602812993,0.013406745085981024,0.0,1.1976433627545773
2018-05-31,-0.0057564548893028235,-0.0057564548893028235,-0.0068842397787742355,0.0,1.1959165686449078
2018-06-01,0.010349313766907418,0.008526087852354841,0.010246973113756407,1.5193549287938142,1.2018376178151002
2018-06-04,0.00479775743615651,0.00479775743615651,0.005687741605169823,0.0,1.1855000343090043
2018-06-05,-0.0024171218735865533,-0.0024171218735865533,-0.0028696661154720615,0.0,1.1872244204277618
2018-06-06,0.010955828350881523,0.010955828350881523,0.013109977718785918,0.0,1.196621314145641
2018-06-07,-0.008924064354521349,-0.008924064354521349,-0.01043543210616761,0.0,1.1693586791404673
2018-06-08,0.0005163399933945951,0.0005163399933945951,0.0005950667199835112,0.0,1.1524707123136826
2018-06-11,0.00572795229489829,0.00572795229489829,0.006751051097577314,0.0,1.1786151053650127
2018-06-12,-0.004558967863868647,-0.004558967863868647,-0.005343032960348407,0.0,1.171983027714176
2018-06-13,-0.001133777288211431,-0.001133777288211431,-0.0013286849035963142,0.0,1.171909966279494
2018-06-14,0.0009923382240320535,0.0009923382240320535,0.0011629819039762014,0.0,1.1719612081965272
2018-06-15,-0.007786125510563862,-0.007786125510563862,-0.00912273962309054,0.0,1.1716661400735477
2018-06-18,-0.00833725641238718,-0.00833725641238718,-0.00966439996799316,0.0,1.1591822885085028
2018-06-19,-0.009347512874523777,-0.009853729370839268,-0.011471706188539304,0.42184708026290846,1.1641994372697317
2018-06-20,0.00041260440003901733,0.00041260440003901733,0.00047227149470195374,0.0,1.144610902494724
2018-06-21,-0.009929529749493671,-0.009929529749493671,-0.011365601963722202,0.0,1.1446264073383494
2018-06-22,0.012213232905909694,0.012213232905909694,0.014462771560122616,0.0,1.1841886314248886
2018-06-25,-0.015333575133132143,-0.015333575133132143,-0.017938031158255218,0.0,1.1698531492173327
2018-06-26,-0.0007847491307150979,-0.0007847491307150979,-0.0008872317599623508,0.0,1.1305928547558457
2018-06-27,-0.011033202941767746,-0.011033202941767746,-0.012539561299003146,0.0,1.1365295612874906
