date,gross,net,vt,turnover,scale
2021-01-06,0.018171468497759545,0.018171468497759545,0.013623331622177081,0.0,0.7497099986089056
2021-01-07,0.01470799133077668,0.01470799133077668,0.010893098783322668,0.0,0.7406245039408409
2021-01-08,0.005718831544606248,0.005718831544606248,0.004250409710091088,0.0,0.7432304443553489
2021-01-11,-0.01066798335740255,-0.01066798335740255,-0.007943202185090896,0.0,0.7445832936718149
2021-01-12,0.007279107102522921,0.007279107102522921,0.00535485472344423,0.0,0.7356471951880266
2021-01-13,-0.0015259097310040264,-0.0015259097310040264,-0.0011282673192096083,0.0,0.7394063333400624
2021-01-14,0.008677880522677112,0.008677880522677112,0.006431221379739272,0.0,0.7411050846958712
2021-01-15,-0.013340277559141528,-0.013340277559141528,-0.009959529479343178,0.0,0.746575881587886
2021-01-19,0.01113866791330075,0.01113866791330075,0.008152889408077738,0.0,0.7319447416456616
2021-01-20,0.014758635328418979,0.013558635328418979,0.009886652885198327,1.0,0.7291775791385026
2021-01-21,0.0011087253723928436,0.0011087253723928436,0.0008077549126913559,0.0,0.728543724897415
2021-01-22,0.0004510460302616648,0.0004510460302616648,0.0003289939217036262,0.0,0.7294021000756117
2021-01-25,0.003170989620704584,0.003170989620704584,0.002320868404250818,0.0,0.731906654344434
2021-01-26,-0.0019799191454489273,-0.0019799191454489273,-0.0014503640442685955,0.0,0.7325370066764719
2021-01-27,-0.022901481533664003,-0.022901481533664003,-0.016768407052845925,0.0,0.7321974793725561
2021-01-28,0.004509101185335679,0.004509101185335679,0.003268732413812127,0.0,0.7249188429043397
2021-01-29,-0.01921730953189929,-0.01921730953189929,-0.014059789142148624,0.0,0.7316211001758821
2021-02-01,0.02023285888669546,0.02023285888669546,0.015039300311542828,0.0,0.7433106905832391
2021-02-02,0.016081520948297567,0.016081520948297567,0.011710550348759214,0.0,0.7281991788220084
2021-02-03,-0.0005060551154640047,-0.0005060551154640047,-0.0003688937514569177,0.0,0.7289596334159709
2021-02-04,0.013774200594971364,0.013774200594971364,0.010106293415770387,0.0,0.7337117930066995
2021-02-05,0.008013517187005114,0.0072790085023180795,0.005381030449407929,0.612090570572529,0.7392532166564005
2021-02-08,0.012406635775187844,0.012406635775187844,0.009179132543906949,0.0,0.7398566952585477
2021-02-09,0.0026442236983992866,0.0026442236983992866,0.0020009986121495996,0.0,0.7567433168989934
2021-02-10,-0.0028806051080195933,-0.0028806051080195933,-0.0021876747753671265,0.0,0.7594497313347979
2021-02-11,0.003705367953062762,0.003705367953062762,0.0029953781192040307,0.0,0.8083888448185362
2021-02-12,0.00400906383430942,0.00400906383430942,0.0032733620059356276,0.0,0.8164903681309128
2021-02-16,-0.003888610684155359,-0.003888610684155359,-0.003181762886054247,0.0,0.8182261338268566
